,Location,Retweet_Count,Date,Tweets
16935,,2,Fri Feb 21 17:53:39 +0000 2020,RT @gauravsharda6: @riteshadesai @keshavsanatani Whoever done this it's 100% accurate...  By helping #Hindus of neighbouring countries locaâ€¦
16947,,0,Fri Feb 21 17:42:17 +0000 2020,@Anishvk81 @Swamy39 @CharanT16 The #CAA(#caa2019) is arbitrary because it picks only three countries without justifying the same..... When any law attracts #article14 then it has to constitute a reasonable classification.. And reasonable classification mu
16951,"Mumbai, India (West Champaran)",0,Fri Feb 21 17:39:12 +0000 2020,@Swamy39 @pGurus1 Say that #CAA is not a violation of our constitution and it is not a step towards the bigger game of NPR_NRC_CAA_Combo to filter out a community you hate and want to replace.. You can say it cuz you are a #Sanghi
16956,India ,0,Fri Feb 21 17:27:14 +0000 2020,#AmulyaLeona  They should let to complete her speech... May be she trying to speak about  peace and brotherhood with neighbour's country. #CAA_NRC_Protests #CAA
16958,Wakanda,1,Fri Feb 21 17:26:01 +0000 2020,"RT @gis_engineer: @Meiazotide @Kaala_Nag We followed MKG principle's since Independence and we know the end result. Thanks to #CAA, we haveâ€¦"
16962,"Delhi, India",0,Fri Feb 21 17:21:50 +0000 2020,And one more fact again for every supporter of S.Bagh #CAA gives citizenship to minorities frm neighbouring countries who arrived before 31st Dec.2014 and not to those who arrived after that. If any supporter of S.Bagh or Anti CAA lobby has any query I m available
16963,"Delhi, India",1,Fri Feb 21 17:21:48 +0000 2020,#ShaheenKohramCall In fact police should carry out the rescue operation and rescue all kids who r being brainwashed there and take strict action against all those who r using these innocent kids to fight a imaginary battle. #CAA doesn't take away citizenship from anyone &amp; it
16966,PlanetR152,1,Fri Feb 21 17:20:35 +0000 2020,"@Meiazotide @Kaala_Nag We followed MKG principle's since Independence and we know the end result. Thanks to #CAA, we have now identified this anti-Indian elements, its time we start punishing them hard. becz, presstitutes like @NDTV, will try their best t"
16967,"Heaven, India",1,Fri Feb 21 17:17:02 +0000 2020,Agar Govt. Itni strong h or fir v Govt. #CAA  Pe peeche hath ti h to i will leave india and live in USA because of some confused minorities of india  à¤­à¤¾à¤°à¤¤ à¤®à¤¾à¤¤à¤¾ à¤•à¤¿ à¤œà¤¯ #à¤¹à¤¿à¤‚à¤¦à¥à¤¸à¥à¤¤à¤¾à¤¨_à¤œà¤¿à¤‚à¤¦à¤¾à¤¬à¤¾à¤¦
17000,"Chennai, India",24,Fri Feb 21 16:45:51 +0000 2020,"RT @JebiMather: Millions and millions are upset with #CAA, So is #naseeruddinshah . So why blame him if he is upset &amp; angry such an unconstâ€¦"
17019,India.ðŸ‡®ðŸ‡³.CanadaðŸ‡¨ðŸ‡¦,0,Fri Feb 21 16:24:51 +0000 2020,"#SupremeCourt  interlocutors, govt., must educate squatters with lecture series on #CAA at all the #AntiCAAprotest venues and then ask them to list their demands if any left. @AmitShah @Swamy39 @Voice_For_India @republic @SriNithyananda #BJP @PMOIndia @Ram_Guha @majorgauravarya"
17051,,0,Fri Feb 21 15:58:33 +0000 2020,"@Sanjay_Dixit On the contrast, @OfficeofUT and @Sena_Tweets  are promoting the peddling of #CAA Gujarat 2002 fake news again and again. Simply Bast**ds."
17058,"Bareilly, India",0,Fri Feb 21 15:51:26 +0000 2020,"@sardanarohit Why are we #tolerating such people and why we need to talk to make the road vacant , actually reality of the people is obvious. #PLEASE give them the copy of #CAA and put the #strictaction on those who are supporting them"
17063,,0,Fri Feb 21 15:46:41 +0000 2020,Great gran design... Get all cards Muslim dalit reserved Khalistan Kashmir to promote anti #CAA gather rowdies and engage law-enforcement agencies within so that external miscreants can dare damage India further.
17085,New Delhi - BHARAT,1,Fri Feb 21 15:30:36 +0000 2020,"@MirchiSayema Yes it is sedition as long as you teach your ""kaum"" that #CAA is anti muslim.   You can't expect this maturity from others as long as you yourselves don't not start behaving mature and understanding."
17095,,2,Fri Feb 21 15:18:58 +0000 2020,"RT @SyedAhmedAliER: While everyone will be in danger, the poor, and the illiterate will be even more disadvantaged as they will lack awarenâ€¦"
17097,,1,Fri Feb 21 15:18:33 +0000 2020,"RT @Vickypats66: 1. Am amazed today #ShaheenBaghProtesters want #CAA to be repelled, day after #KashmiriMuslims will want  #370 reinstatedâ€¦"
17106,"Surat, India",13,Fri Feb 21 15:08:56 +0000 2020,"When congress hijacked the name GANDHI, they forgot what BAPU said and dreamt of. @narendramodi brought in #CAA to infact save the minorities and the secular fabric of this nation."
17108,Pune,1,Fri Feb 21 15:07:06 +0000 2020,"1. Am amazed today #ShaheenBaghProtesters want #CAA to be repelled, day after #KashmiriMuslims will want  #370 reinstated &amp; protest in front of Tihar jail to prevent movements in &amp; out of it. @satbirsm will  block  Dhoulakuan flyover and block it till #OROP is implemented."
17116,"New Delhi, India",0,Fri Feb 21 14:59:38 +0000 2020,The 2nd round of talks between protesters at #Shaheen bagh and Supreme Court appointed Interlocutors ended inconclusively on Thursday aftr demonstrators said they would not leave the protest spot until #CAA repealed(They r living in fool's paradiseðŸ˜œ) Hegde and Ramachandran visit
17117,India,0,Fri Feb 21 14:58:44 +0000 2020,"Anyone from any community can be affected.When a person is declared illegal, then their citizenship will be revoked, and all rights will be rescinded.  #StopNPR #CAA_NRC_NPR #CAA #Census2020 #2020Census #citizenship"
17122,Panvel Navi Mumbai Maharashtra,1,Fri Feb 21 14:54:45 +0000 2020,"RT @seshanm: @_YogendraYadav @darab_farooqui Very beautifully and professionally made.  But what is the wound #CAA has inflicted, please leâ€¦"
17128,India,2,Fri Feb 21 14:51:17 +0000 2020,"While everyone will be in danger, the poor, and the illiterate will be even more disadvantaged as they will lack awareness, access and resources to both documentation process and also to judicial relief in case of them being declared foreigners. #StopNPR #CAA"
17136,India,5,Fri Feb 21 14:42:06 +0000 2020,"People who live in urban areas and have awareness and access, might have done their documentation even though they have many corrections, but the people from rural who lack awareness and access will not be having documentation. #StopNPR #CAA_NRC_NPR #CAA"
17147,"Chennai, India",1,Fri Feb 21 14:29:19 +0000 2020,"@RanaAyyub During partition  there was an agreement if any of minority get torture in pakistan will take them back same condition was with India ,today Muslman 28% in India that's shows what's Hindus and 1.5% in in pakistan ,instead of questioning them pr"
17160,India,1,Fri Feb 21 14:25:23 +0000 2020,"@kapil73vats @rssurjewala With #CAA agitation losing steam, Congress is gearing up for next campaign.   They canâ€™t oppose these measures, will play in background.  This is a shout out to fund manager to gear up and start mobilising money."
17197,(unnown),0,Fri Feb 21 13:54:44 +0000 2020,"@etnow @POTUS @BJP4India @TimesNow @navikakumar @RShivshankar @timesnow   hey #peejay   you want to ""end the impasse""   tell @amitshah #caa is #illegal and he and @pmoindia should #resign   #shaheenbagh will #nought #budge   f@ck @bjp4india"
17227,,0,Fri Feb 21 13:30:29 +0000 2020,@ANI UT has cleared the air on #CAA_NRC_NPR  Now itâ€™s time the Anti BJP brigade stop peddling lies and most of all stop fooling the Dadis @INCIndia @MumbaiNCP @cpimspeak @RahulGandhi #CAA #CAA_NRC_Protests #WarisPathan @asadowaisi #ShaheenBagh #ShaheenB
17228,,0,Fri Feb 21 13:29:57 +0000 2020,@jnuboy I don't understand this protest of #ShaheenBagh  Imagine govt backs out of #CAA because of #ShaheenBagh protest and very next day other group will block road to bring back #CAA  What do you expect govt to do. Isn't it a kind of blackmail.  Don't t
17248,India,1,Fri Feb 21 13:10:15 +0000 2020,"@narendramodi @OfficeofUT Maharashtra Chief Minister #UddhavThackeray after meeting PM @narendramodi in Delhi: We have discussed on Citizenship Amendment Act, National Register of Citizens and National Population Register.I have already cleared my stance "
17257,"Thane, Maharashtra, India",1,Fri Feb 21 13:06:23 +0000 2020,"@_YogendraYadav @darab_farooqui Very beautifully and professionally made.  But what is the wound #CAA has inflicted, please let me know?  In general, one can feel sorry for them as one feels sorry for all Indians, struggling to rise up from poverty, poor "
17262,Bangalore,1,Fri Feb 21 13:03:05 +0000 2020,RT @VivekYa94273462: @Abdullah_abuuu #CAA is great step and modi ji will be remembered in Indian history as revolutionary leader.  It is foâ€¦
17263,Bangalore,1,Fri Feb 21 13:02:58 +0000 2020,@Abdullah_abuuu #CAA is great step and modi ji will be remembered in Indian history as revolutionary leader.  It is for safety of minorities in wicked muslim fanatic jehadi nations founded based on muslim thinking. India and whole world is together to fin
17272,,0,Fri Feb 21 12:57:45 +0000 2020,"@news24tvchannel @sambitswaraj @BJP4India #CAA is one of the best actions taken by any Indian government since independence. We need to learn to ignore this politics of hate and benign criticism, and move forward with a strong resolve. Hats off to @narend"
17320,,1,Fri Feb 21 12:15:52 +0000 2020,@ShashiTharoor Trump's wall is US version of #CAA you are objecting to! And what you see beyond the wall being built for Trump is legacy left by your @INCIndia over 70y! Being Indian Hindu you ought to know Atithi Devo Bhava! Occasionally you ought to loo
17322,"Sion, Mumbai",0,Fri Feb 21 12:15:33 +0000 2020,@ANI Its time for a mediation between the people protesting and the government. These protests shouldn't be blindly followed. Independent individuals themselves should study all these and not here from others. #CAA  #CAA_NRC_Protests
17333,India,0,Fri Feb 21 12:08:52 +0000 2020,"@PMOIndia @narendramodi Why did he go to meet? Does this not agree with the #CitizenshipAmendmentAct and oppose to #CAA?  Then, what does the PM say? Will this #Anti_India law be withdrawn?  ðŸ¤“ðŸ˜Ž #IndiaAgainstCAA_NPR_NRC"
17340,,0,Fri Feb 21 11:59:02 +0000 2020,@sidhuanmol6 @ajitbhinder Religion test ?  Really ? Please do some research before spreading such lies. Read about #CAA. Stop repeating the idiotic propaganda of communist extremists and islamic radicals.
17356,,0,Fri Feb 21 11:42:34 +0000 2020,@TimesNow Finally someone have spine to speak the truth. This protest was never for revocation of #CAA it is for show the supermacy of Islam and hate against Hinduism. But thanks to theses so called literate people the end up to expose themselves. Hindus 
17363,"Pune, India",0,Fri Feb 21 11:38:15 +0000 2020,"@ShefVaidya Dear #ShaheenBagh protestors  If the road for your daily communication &amp; other crucial purposes would have been ""blocked"" by a group of protestors causing you great INCONVENIENCE how would you have felt?  Please think about it and consider"
17385,,0,Fri Feb 21 11:25:58 +0000 2020,"@republic @rssurjewala, #CAA is making some people carry national flag and sing national anthem. #UCC will make them sing #VandeMataram."
17401,"Coimbatore, India",0,Fri Feb 21 11:11:13 +0000 2020,"@indicmuslim1 @ShefVaidya @RatanSharda55 @chitrapadhi @RudraVS @TheJaggi 1. #CAA is a promise delivered, legally and lawfully. 2.Anti-Conversion bill will have lot more protesters as a very high percentage of Hindus don't understand the devious designs of"
17414,"New Delhi, India",2,Fri Feb 21 10:56:01 +0000 2020,#Lucknow  #AntiCAAProtests Social activists S.R. Darapuri and #SadafJafar said on Thursday that they intend to move court against the #UttarPradesh governmentâ€™s recovery notices on them for damage to public property during the protests against the #CAA last year.
17429,"Kolkata, India",0,Fri Feb 21 10:37:59 +0000 2020,"@warispathan had exposed the real intention behind the #CAA protestby mistake.  If still some liberals and secular people hide their head like ostrich and support all these #CAA_NRC_Protest, we are doomed.  India is heading towards another 1946-47 khilafa"
17440,"Dubai, United Arab Emirates",0,Fri Feb 21 10:31:03 +0000 2020,@TheDeshBhakt And this will be one amongst forgotten fight soon. Kashmir is almost faded. Waiting for new decision from govt so #CAA will fly
17458,"Mumbai, India",0,Fri Feb 21 10:18:20 +0000 2020,"@Javedakhtarjadu @likz84 @PresRajapaksa @GotabayaR @RW_UNP @UPGammanpila @devkara58334240 @Swamy39 @ishkarnBHANDARI @DouglasKMurray every religion likes you without asking about your religion, and for not knowing you straightly oppose #CAA and make hate s"
17488,ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³ 0 ðŸ‡®ðŸ‡³ðŸ‡®ðŸ‡³,0,Fri Feb 21 10:03:39 +0000 2020,@governorswaraj Sir @governorswaraj  Why so much noise then by most favored and secured muslims in Bharat?? Are they so dumb can be tutored against #CAA  I really am baffled? They are enjoying each of Government schemes yet are against???
17607,Delhi,0,Fri Feb 21 09:18:54 +0000 2020,#PartitionOfIndia 1947 on premise that #Pakistan for Muslims and India for Hindus but they could choose either country. So India is obliged to facilitate Hindu refugees from Pak/ Bangladesh. Secular country India will accept refugees of other religions too. Crux of #CAA .
17620,"New Delhi, India",189,Fri Feb 21 09:17:27 +0000 2020,Three - Because there are more Afghanistani nationals in Delhi than all the Hindu and Sikh refugees in India.They are into  drug trade and other illegal activities in India.  They will have to be given citizenship./2 #CAA
17621,"New Delhi, India",540,Fri Feb 21 09:17:24 +0000 2020,"Time and again a Question is raised why Muslims are not included with other persecuted minorities from Afghanistan, Pakistan and Bangladesh. The answer is simple.  One - Because they are not a minority in these countries.  Two - Because they are not persecuted there. /1 #CAA"
17623,"à¤šà¥‡à¤¨à¥à¤¨à¤ˆ, à¤­à¤¾à¤°à¤¤",0,Fri Feb 21 08:56:23 +0000 2020,@ARanganathan72 Anti CAA is different from peo Pakisthan - Sorry to note there are manu Pappu's and Chiddu's and Sudalai's in our midst!  #CAA   #Bangalore
17624,"Kundapura, India",0,Fri Feb 21 08:52:33 +0000 2020,@satishacharya @sifydotcom the organized hands are missing in the PIC.. and you didnt mentioned its at #CAA protest.. very smartly supporting..
17627,"Mumbai, India",0,Fri Feb 21 08:32:31 +0000 2020,Difference between  @SunnyLeone and #AmulyaLeona  One sells her body other sells his country #CAA
17628,UK,0,Fri Feb 21 08:29:24 +0000 2020,"@blsanthosh It was never a protest against #CAA cause there us notbing to protest in #CAA. Its against #BJP, Hindus and #Hinduism"
17631,India,0,Fri Feb 21 08:13:35 +0000 2020,@sameer_cb @madhukishwar @PMOIndia @narendramodi and @AmitShah have asserted again and again that there is no question of going back on #CAA. It is done and implemented.   Hope @sanjayuvacha1 led team understands this in clear terms. No means No.
17634,,0,Fri Feb 21 07:56:40 +0000 2020,"@Sourabhpatro @Dayweekaa @ANI If they pride in showing their strength, hold the nation to ransom, it is incumbent upon us to show our strength too, so that they realize that the majority stands in solidarity with the Govt and #CAA"
17635,"New Delhi, India",0,Fri Feb 21 07:50:03 +0000 2020,One and only motive of Shaheen Bagh protest is that they want Indian government to accept illegal Bangladeshi and Pakistani immigrants without any terms and conditions. #CAA
17636,"Patna, Bihar, India",0,Fri Feb 21 07:47:20 +0000 2020,"@iamcahemang Amulya speech shows Hindus are more interested to go Pakistan.  And I request you, sangis, and those supports #CAA plz go to pak, afgan, Bangladesh and help ur concerns their."
17637,,0,Fri Feb 21 07:44:10 +0000 2020,"@ARanganathan72 #CAA  #CAA_NRC_Protests We donâ€™t need  NRC to identify and deport illegal migrants from India.     Instead the government could create a new Agency like NIA or dept within NIA, having all india powers to identify, interrogate, detain n d"
17641,"Mumbai, India",0,Fri Feb 21 07:18:47 +0000 2020,@amogh_astra Trap set and bait taken. This is exactly the kind of response expected/wanted by people raising these slogans. Now we will debate about sedition instead of #CAA and calling these protesters liers. Haven't we seen enough of this tamasha alread
17642,,260,Fri Feb 21 07:18:34 +0000 2020,RT @sagenaradamuni: Something is brewing in INC and I am keenly watching ðŸ¤£ðŸ˜œ  Reason: Support for #CAA from  1. Sachin Pilot 2. Abhisek Singâ€¦
17643,,0,Fri Feb 21 07:13:15 +0000 2020,"@amitposts Because Pak is not a country. It is Gazwa E Hind ideology. It  forced non-muslims to die or convert. Same compelled India to give up on Nehru-Liyaqat pact and bring up #CAA. When a meeting is setup to oppose #CAA and you hear this, it is sediti"
17644,India,0,Fri Feb 21 07:08:33 +0000 2020,"@ankitahlawatTP UP CM Yogi Adityanath failed to maintain law and order in state. Instead of taking about the real issues of conman citizens, govt. is only spreading hate and is constantly trying to divide the society in the name of religion, gender, etc #"
17646,,0,Fri Feb 21 07:02:45 +0000 2020,@Indian_Khan11 Yes. Content and intent are important. We know that this Leon hates India. Hates Hinduism. Hates everything local. Her Pak zimdabad in the context of #CAA means she supports Islamists atrocities on Hindus. No more explanation.
17649,India,0,Fri Feb 21 06:57:47 +0000 2020,"@PatharBaaz It is very clear why the #Shaheenabagh. To provide platform to these rouges, all the NAUTANKI &amp; anti Hindu propaganda. After sharjeel imam and mani shankar aiyar now mahid. #CAA"
17651,India,0,Fri Feb 21 06:55:11 +0000 2020,The #CAA #CAA_NRC_Protests have to be stopped at this instance. They are now morphing into anti India and total non sense with full agenda to further divide. It's funny that these protests are causing more divide than their point on bill itself. #shameful  @INCIndia is danger
17654,,0,Fri Feb 21 06:39:49 +0000 2020,@Chidambaram0705 U mean to say that because of #CAA they started loving Pakistan and hating India?
17657,,0,Fri Feb 21 06:34:33 +0000 2020,#ahmadiyyas in Pakistan are not allowed to practice their religion/ touch quoran by law and are ruthlessly attacked. Hindus there at least can go to Temple!Why are they not included in #CAA? Is their crime that they belong to a certain religion. @sadhavi @PandaJay
17662,,0,Fri Feb 21 06:26:32 +0000 2020,Truth is that protests against #CAA are a joint venture between Pakistan &amp; Anti-National Forces. And yet we see many non-Muslims supporting these Quislings.
17666,"Noida, India",0,Fri Feb 21 06:16:17 +0000 2020,@TheQuint He is really obsessed with Pakistan and Muslims. I bet he can't give a single speech without mentioning Pakistan or Muslims.  #girirajsingh #CAA
17667,Delhi,0,Fri Feb 21 06:15:45 +0000 2020,"Bhakts don't have the patience for chronology; many are saying Muslims should be disenfranchised.   Thanks to RSS-Modi-Shah hegemony, communal hatred is now manifested in its ugliest form. And this will ruin India.   #CAA_NRC_Protests #CAA #IndiaAgainstCAA_NRC_NPR"
17669,Timbaktu,2,Fri Feb 21 06:03:22 +0000 2020,"@desertfox61I @warispathan If he was half as smart as you expect him to be on #CAA, he wouldn't have felt the need to flash the victim card and threaten the majority community.  He would have worked silently for the community's betterment, like say the Si"
17671,,0,Fri Feb 21 05:34:53 +0000 2020,@TarekFatah @narendramodi Amid passing of #CAA national and international anti BJP forces saw opportunity to defame Modi's government. They anticipated a harder action on these people. Thank god Government did not got trapped. We need to identify the desi
17672,India,0,Fri Feb 21 05:30:24 +0000 2020,"@cjwerleman How? He needs to read #CAA more deliberately. A copy may be provided to him in whatever language he wants to read, including Arabic and Urdu. Moreover, he has all the liberties to try for citizenship.of India as persecuted.Minority of any of t"
17678,"New Delhi, India",0,Fri Feb 21 04:58:04 +0000 2020,@iAnkurSingh And the real problem is she is very happy and confident about it. She is well and will be protected only due to our constitution in India #FakeSecularism #hypocrite #CAA
17679,"Purulion, JNU 'ite nw B,lorean",0,Fri Feb 21 04:51:16 +0000 2020,"@timesofindia Post #CAA, #Modi govt is completely isolated. No sane person can support #CAA in its present form, provision of granting #Citizenship to persecuted #refugees already exist. Time to roll back the amendment and focus on #economy."
17680,"Hyderabad, India",0,Fri Feb 21 04:40:31 +0000 2020,"..brothers, sisters and friends because int that way they are their Brothers, Sisters and friends as well. #CAA #CAA_NRC_Protests #nocaanonrc"
17681,Hyderabad,0,Fri Feb 21 04:25:24 +0000 2020,"@Bharath47443496 @asadowaisi @Swamy39 The problem is, none of these idiots don't even read and understand the purpose of  #CAA properly. They just mislead people stating #CAA is anti-Muslim. Such nonsense."
17682,"Bengaluru, India",0,Fri Feb 21 04:23:18 +0000 2020,#PakistanZindabad Bizzare #CAA #AmulyaLeona #PoliticsLive  We need new laws to join politics and there should be minimum qualification as Undergraduate to contest elections. Then only our country will progress. @BJP4India @ArvindKejriwal #saheenbaghprotest Drama @RubikaLiyaquat
17684,,0,Fri Feb 21 03:59:02 +0000 2020,"For the 1st time in 70 years, the whole India has got united against #CAA while the bjp conduit Bastad @asadowaisi is trying hard to create the divide in united India and take over Muslims masses. No Muslims will ever accept a haftawasulli criminal. #Bengaluru #CAA_NRC_Protests"
17685,"Bengaluru, India",2,Fri Feb 21 03:40:02 +0000 2020,RT @joysamcyborg: @Cold_Peace_ Many on the Democrat side in US would say America is moving towards illiberalism ... not much grounds for USâ€¦
17687,pune,1,Fri Feb 21 03:27:37 +0000 2020,#CAA_NRCProtests #CAA oppose CAA to not allow tourtured hindus and Sikhs from Pakistan and Bangladesh  to live in  india. Oppose NRC to not allow throwing out illegal banagaldeshi. Means Muslim is for Muslim and it's wrong if hindu is for hindu @amitmalviya #supportcaa
17689,"New Delhi, India",0,Fri Feb 21 03:17:05 +0000 2020,@TheMoJoIndia @DipaliGoenka @hvgoenka #MoJoIndia y your background image is having aatankwadi and Gaddar people in it. U r a supporter of these #gaddar? U must remove it. If possible educate people #CAA not gonna harm them at all this is a fake agenda
17693,Vadodara,0,Fri Feb 21 03:04:08 +0000 2020,"@USCIRF why don't you soort about minorities in Pakistan , Bangladesh and what you have done for them everyday hundreds of minorities coming to #India for safety and save their girls, women and religion. #CAA is for them. So, it better you worry about #US"
17694,"Lucknow, India",0,Fri Feb 21 03:02:13 +0000 2020,"#CAA... THE law has been implemented in the country,, now what to do in the future.... The benefits and losses of this law are also coming to the country very soon..."
17697,Ireland,0,Fri Feb 21 02:51:07 +0000 2020,@EPSTamilNadu Happy Mahashivratri. I am extremely happy to see that you backed #CAA. And You asked Opposition To Prove If Any Minority Has Been Affected. Will see you one day for an Interview.
17698,Delhi,0,Fri Feb 21 02:50:20 +0000 2020,@RubikaLiyaquat I Condemned this hate speech as much I condemned the #CAA and every hate speech given by BJP. But presstitute kill journalism daily.. Bcz they are biased.
17699,,0,Fri Feb 21 02:47:05 +0000 2020,@zafarsareshwala @asadowaisi Why govt. not taking legal actions against these culprist against their anti national and hate speeches. These are the persons immediately hanged to death before they spread nuisance. #CAA #NRC_CAA_NPR
17701,,0,Fri Feb 21 02:39:10 +0000 2020,@TimesNow Dil me to Pakistan jindaad tha hain aur rahega....itâ€™s open to everyone... and you are exposed one more time. Until now you are not able to tell whatâ€™s wrong in #CAA and involved in instigating and Provking the people ... you are doing harm 
17705,"à´µà´¾à´¯àµà´•àµà´•àµà´¶àµà´¶àµ‡à´°à´¿ à´®à´¨ , à´®à´¾à´™àµà´™à´¾à´Ÿàµà´Ÿàµ",2,Fri Feb 21 02:08:49 +0000 2020,"@RichardDawkins This shit has been happening for the past 7 decades to Hindus ,Sikhs and other minorities in pakistan ,but good that noted ""atheist"" mr Dawkins finally decided to speak up about it when it affected Christian girls. #CAA"
17706,,6,Fri Feb 21 02:01:04 +0000 2020,RT @MaheshJoshi_MJ: Now Shaheen Bagh Anti #CAA Protesters on Threatening Mode!  BJP should shed its Gandhian tag and become tough on law &amp;â€¦
17707,Bangalore,0,Fri Feb 21 01:50:28 +0000 2020,@ProfMKay There is a big syndicate behind this rat and it is visible right behind her! It is now clear the real motives behind #CAA protests! Right time for the government to implement CAA with full vigour!
17709,World Citizen,0,Fri Feb 21 00:51:35 +0000 2020,@KunchokTendar @davidfrawleyved @eOrganiser During Chola Kingdom Tamils ruled Indonesia ( Bali) and Cambodia ( Angkorwat) As per your logic should we include those countries also in #CAA?
17710,"Coimbatore, India",6,Fri Feb 21 00:38:09 +0000 2020,RT @satibaj: @rwac48 #CAA Incorrect. 1947 refugees (Hindu/Sikh) from Sialkot still NOT citizens as the settled in J&amp;K . Those 5000 familiesâ€¦
17711,Andhra Pradesh,0,Fri Feb 21 00:35:23 +0000 2020,"@ncbn adhikaram, ðŸ’° kosam e gaddinaina karise neecha manava ika manava (Translation: CBN Will side with anyone for power and ðŸ’°) Is @JaiTDP has to survive this old ðŸ¦Š and family has to be KICKED OUT  #CBNTraitor #GuntaNakka #CAA"
17714,"Gulbarga, India",0,Thu Feb 20 20:31:55 +0000 2020,"@PriyankKharge @WhiteHouse @realDonaldTrump Nothing more than a propaganda Sir, To divert the  Real issues to new news and to increase @narendramodi #TRP as it lost by #CAA move  in public"
17715,Aligarh Muslim University,1,Thu Feb 20 19:54:40 +0000 2020,RT @AfshanK24: Is there any difference between #GodiMedia and #DailySoap Hindi TV serials??? #media #CAA #NPRà¤¹à¥€_NRCà¤¹à¥ˆ
17722,,0,Sun Mar 01 03:44:50 +0000 2020,#AntiCAA protestors please stop saying that India will throw out all the Muslims. This can never happen. So stop being paranoid and stop spreading rumors. We are not #Islamophobic nation. And #NPR is for accurate census.
17724,India,0,Sun Mar 01 01:27:47 +0000 2020,Think people donâ€™t want the #NPR as the correct religion based population numbers will be out. Growth and drop of certain religions will indicate the dramatic change in demographics.
17725,United States,0,Sat Feb 29 21:54:59 +0000 2020,Just had a drunk Central Floridian tell me the tv news stopped carrying Chicago news when Obama became president.  I tried to tell him I got most of my news from #WMFE and #NPR for the past 25 years but he couldnâ€™t hear me. He segued into ms-13. Like I said. Drunk. Central FL. ðŸ¤”
17729,Seattle,0,Sat Feb 29 19:01:37 +0000 2020,It's no sweat to break into a trump speech with a station identification because he rambles so incoherently and with such hollowness that you know you've missed absolutely nothing. #Pressconference #NPR #Warren2020
17732,Los Angeles,0,Sat Feb 29 15:12:16 +0000 2020,@brycetache @TraciKitchen Yes the #NPR article on #COVID19 is spot on. And those of us in Earthquake country should always be preparedðŸ˜‰
17735,"Bengaluru, India",2,Sat Feb 29 14:16:58 +0000 2020,"#NPR most likely to start after April 2020 in India. Almost all country does this directly or indirectly once in few years. As usual few parties will do over action and feed people with false information.have any problems with the questioners, go to court, not street.#peace ðŸ™"
17742,India,0,Sat Feb 29 10:31:30 +0000 2020,So BMC is on the verge of spoiling the summer vacations for my family â˜¹ï¸  All teachers have been assigned #NPR duties and second phase comes in May ðŸ¤®
17750,"à¤¤à¤®à¤¿à¤²à¥ à¤¨à¤¾à¤Ÿà¥, à¤­à¤¾à¤°à¤¤à¥",1,Sat Feb 29 07:14:50 +0000 2020,RT @santhosharmy: @narendramodi @AmitShah @AmitShahOffice @HMOIndia @GoI_MeitY @PMOIndia @CMOTamilNadu   Our #TN people request..!! Pleaseâ€¦
17755,,1,Sat Feb 29 05:53:57 +0000 2020,@narendramodi @AmitShah @AmitShahOffice @HMOIndia @GoI_MeitY @PMOIndia @CMOTamilNadu   Our #TN people request..!! Please make truth Add's about #NPR. And publish in TV channels in #TamilNadu. All people's in confusion.
17759,Fort Lauderdale | FL - USA,0,Sat Feb 29 04:55:04 +0000 2020,"@NPR If you want to listen to anti-American, un-patriotic and anti-Trump rethoric, not even tangential, buy direct, you don't have to dial Radio Marti (Cuba), Radio Korea (NoKo), Radio Managua or RT (Russian Television), but just dial FM 93.1 at  #fakenew"
17761,Fort Lauderdale | FL - USA,0,Sat Feb 29 04:47:03 +0000 2020,"If you want to listen to anti-American, un-patriotic and anti-Trump rethoric, not even tangential, buy direct, you don't have to dial Radio Marti (Cuba), Radio Korea (NoKo), Radio Managua or RT (Russian Television), but just dial FM 93.1 at  #fakenewsNPR #NPR static noise."
17762,,3,Sat Feb 29 04:46:03 +0000 2020,Big day for #Afghanistan as US-Taliban agreement on the withdrawal of US troops is signed in Doha and a US-NATO-Afghan declaration is made here in #Kabul. I'm covering the story for #NPR #CBC and #CNN The first steps to end America's longest war #Taliban #PeaceDeal
17767,"Kansas City, MO discord: ghostvoices#4164 ",0,Sat Feb 29 03:40:50 +0000 2020,"Also, I'm such a nerd for Marketplace on NPR and it made my day to be able to catch it on the radio on the way home from work ðŸ˜Š #stocks #financegeek #npr"
17770,,0,Sat Feb 29 02:51:17 +0000 2020,TRUMP are you able to help me. I'm in dire need of shelter and clean clothes!   #stocks #budhists #Mormons #jews #hindus #npr #chritianity
17774,Mill Valley,0,Sat Feb 29 00:01:47 +0000 2020,@SecPompeo @maggieNYT Thatâ€™s a nice statement but you squandered your credibility by lying about your #npr interview and using the power of your office to bully the reporter.  So now even nice statements are suspect.  #MikePompeo #RichOldWhiteMen who va
17776,"Portland, Oregon, USA",1,Fri Feb 28 22:09:54 +0000 2020,"RT @obleemusic: So much of what is broadcast on #NPR or #PBS is educational, inspiring, artistic, compassionate and helpful.  No wonder theâ€¦"
17782,United States,6,Fri Feb 28 17:56:08 +0000 2020,RT @frautuck: #MSNBC #CNN #ABCNews #CBS #WAPO #NYTIMES #LATIMES #PBS #NPR et. al. I don't get why you guys quote such a dishonest person. Hâ€¦
